geography,week_start_date,total_cases,pcr_cases,igm_cases,hospitalized_cases,complete_week,source_file_id,source_publication_date,retrieved_at_utc,source_page
pr,2024-05-13,83,65,18,48,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-05-20,106,92,14,69,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-05-27,124,113,11,73,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-06-03,95,78,17,60,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-06-10,87,71,16,56,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-06-17,117,92,25,59,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-06-24,119,99,20,62,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-07-01,144,128,16,74,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-07-08,127,115,12,74,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-07-15,165,129,36,88,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-07-22,153,122,31,93,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-07-29,147,122,25,78,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-08-05,129,112,17,78,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-08-12,157,124,33,72,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-08-19,163,127,36,83,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-08-26,141,117,24,73,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-09-02,147,123,24,81,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-09-09,177,136,41,100,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-09-16,178,140,38,98,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-09-23,204,159,45,106,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-09-30,214,164,50,101,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-10-07,191,163,28,101,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-10-14,187,142,45,100,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-10-21,170,136,34,91,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-10-28,172,135,37,74,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-11-04,141,109,32,69,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-11-11,156,123,33,73,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-11-18,126,109,17,58,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-11-25,161,131,30,66,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-12-02,170,133,37,84,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-12-09,152,119,33,78,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-12-16,156,132,24,74,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-12-23,128,100,28,63,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2024-12-30,125,98,27,67,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-01-06,120,96,24,70,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-01-13,131,103,28,72,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-01-20,133,98,35,68,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-01-27,129,98,31,65,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-02-03,104,80,24,64,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-02-10,92,62,30,45,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-02-17,92,60,32,47,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-02-24,89,62,27,43,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-03-03,76,59,17,44,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-03-10,68,53,15,43,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-03-17,72,50,22,36,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-03-24,45,37,8,22,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-03-31,57,35,22,36,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-04-07,47,32,15,29,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-04-14,48,37,11,19,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-04-21,45,30,15,22,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-04-28,46,31,15,30,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-05-05,41,29,12,24,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-05-12,50,31,19,28,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-05-19,41,26,15,22,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-05-26,44,32,12,29,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-06-02,44,25,19,23,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-06-09,70,45,25,42,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-06-16,63,39,24,27,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-06-23,46,24,22,28,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-06-30,52,35,17,31,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-07-07,54,35,19,31,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-07-14,58,44,14,35,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-07-21,42,31,11,23,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-07-28,38,26,12,25,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-08-04,56,35,21,32,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-08-11,46,29,17,24,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-08-18,43,28,15,28,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-08-25,43,28,15,19,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-09-01,43,35,8,27,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-09-08,40,32,8,27,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-09-15,43,27,16,24,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-09-22,32,26,6,18,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-09-29,52,31,21,28,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-10-06,69,45,24,37,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-10-13,75,63,12,46,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-10-20,55,43,12,26,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-10-27,51,36,15,22,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-11-03,52,35,17,31,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-11-10,54,40,14,31,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-11-17,70,58,12,54,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-11-24,51,31,20,23,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-12-01,48,31,17,28,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-12-08,55,43,12,36,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-12-15,43,27,16,23,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-12-22,31,19,12,17,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2025-12-29,29,16,13,11,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-01-05,60,40,20,37,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-01-12,57,41,16,34,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-01-19,31,20,11,15,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-01-26,46,31,15,17,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-02-02,41,34,7,25,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-02-09,26,20,6,14,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-02-16,22,20,2,14,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-02-23,24,21,3,18,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-03-02,22,17,5,14,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-03-09,30,25,5,16,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-03-16,27,22,5,16,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-03-23,28,22,6,13,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-03-30,17,14,3,8,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-04-06,21,18,3,13,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-04-13,22,20,2,10,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-04-20,16,16,0,10,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-04-27,23,21,2,15,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-05-04,19,18,1,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-05-11,18,18,0,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2026-05-18,11,10,1,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
